Wall time,Step,Value
1777400712.134778,46969,338.7441101074219
1777400717.258259,47740,350.798828125
1777400721.864314,48495,356.7890625
1777400727.825407,49510,365.320068359375
1777400732.275116,50259,359.14056396484375
1777400743.857774,52228,371.4522705078125
1777400753.0149708,53716,380.604248046875
1777400762.5328698,55135,393.91168212890625
1777400771.210495,56344,408.7380065917969
1777400779.002701,57474,417.0164794921875
1777400789.116277,59116,442.7041931152344
1777400794.488467,60044,451.28179931640625
1777400801.013334,61134,462.6874084472656
1777400808.782976,62474,477.9233703613281
1777400813.556067,63273,484.608154296875
1777400818.3513658,64096,487.8055419921875
1777400824.2223942,65088,492.21417236328125
1777400830.532897,66142,505.4966125488281
1777400835.614443,66974,516.1156616210938
1777400840.9512691,67884,521.4099731445312
1777400846.275934,68810,526.772705078125
1777400850.4372742,69537,524.4690551757812
1777400855.966418,70502,525.9141845703125
1777400863.6408472,71849,540.4942016601562
1777400871.323733,73183,560.7782592773438
1777400880.330374,74711,586.1307983398438
1777400886.633918,75771,594.6911010742188
1777400894.216581,77032,612.6463012695312
1777400901.397739,78255,624.077392578125
1777400909.102022,79593,653.0445556640625
1777400917.6401012,81087,665.6705322265625
1777400924.87928,82367,679.7459716796875
1777400935.4276779,84232,711.3673095703125
1777400950.379838,86769,755.02880859375
1777400959.872585,88419,788.4133911132812
1777400967.3181849,89653,787.3072509765625
1777400980.932425,91956,835.3837890625
1777400985.580271,92784,834.1918334960938
1777400994.861194,94430,855.9249877929688
1777401003.7676642,95963,886.1714477539062
1777401014.281588,97813,923.1912231445312
1777401023.3707972,99391,945.2169799804688
1777401031.0282629,100741,960.2560424804688
1777401035.788481,101577,962.0772705078125
1777401050.487277,104134,1011.38232421875
1777401059.001593,105558,1027.8607177734375
1777401066.5719008,106841,1048.3941650390625
1777401083.424639,109774,1114.1754150390625
1777401103.1035142,113175,1187.9683837890625
1777401113.835671,114667,1194.1353759765625
1777401133.103008,117267,1237.06494140625
1777401152.125279,119883,1290.2425537109375
1777401169.8208451,122213,1331.35009765625
1777401190.060431,124988,1386.6064453125
1777401213.499559,128221,1450.955810546875
1777401232.2301528,130806,1489.0408935546875
1777401255.130771,133978,1556.8524169921875
1777401280.143359,137416,1612.812744140625
1777401297.2103481,139791,1619.1593017578125
1777401325.351886,143613,1691.8048095703125
1777401351.9668312,147277,1782.960205078125
1777401372.5989382,150078,1805.804443359375
1777401422.882105,152997,1887.59375
1777401568.269191,154547,1882.3760986328125
1777401583.880943,156603,1907.4276123046875
1777401611.612524,160040,1974.334716796875
1777401635.518753,162984,2028.0185546875
1777401663.7601259,166266,2099.837890625
1777401695.007673,170087,2202.537841796875
1777401729.725641,174087,2263.96337890625
1777401747.472215,176116,2289.87255859375
1777401771.25878,179165,2362.843505859375
1777401798.800363,182728,2405.511962890625
1777401829.484674,186728,2445.505126953125
1777401858.053521,190346,2538.372802734375
1777401875.127808,192579,2535.583740234375
1777401907.5366132,196579,2608.662841796875
1777401931.993301,199653,2645.494873046875
1777401955.797159,202764,2670.25390625
1777401980.998563,205900,2681.984375
1777402013.614536,209653,2741.460205078125
1777402027.02229,211340,2693.216552734375
1777402058.593099,215340,2730.099853515625
1777402091.920542,219340,2811.507568359375
1777402117.9493818,222425,2807.416015625
1777402151.869376,226425,2837.275390625
1777402185.7208161,230425,2911.116943359375
1777402218.871398,234337,2965.88720703125
1777402245.568171,237510,3045.1904296875
1777402277.455116,241510,3132.426025390625
1777402309.136532,245510,3178.787353515625
1777402338.563311,248961,3228.444091796875
1777402356.409847,251092,3204.13916015625
1777402387.91593,254797,3232.2373046875
1777402421.285206,258797,3267.12939453125
1777402454.057319,262797,3371.552978515625
1777402486.0535822,266761,3435.46630859375
1777402516.8187242,270559,3469.69482421875
1777402549.134184,274559,3501.0947265625
1777402581.482072,278559,3544.245849609375
1777402613.223247,282559,3637.70166015625
1777402638.5321631,285717,3620.393798828125
1777402663.672464,288902,3644.254150390625
1777402687.9571981,291966,3664.441162109375
1777402705.462177,294187,3643.317138671875
1777402737.286567,298187,3677.29833984375
1777402768.833225,302187,3791.92041015625
1777402800.387937,306187,3805.2333984375
1777402818.1120331,308373,3736.815185546875
1777402850.275112,312373,3786.5283203125
1777402882.2202501,316373,3804.68603515625
1777402914.3592598,320373,3818.945068359375
1777402946.8457768,324373,3834.38232421875
1777402977.2703831,328373,3890.544189453125
1777403005.508905,332373,3908.673583984375
1777403021.9623091,334662,3839.307861328125
1777403053.295105,338662,3869.247802734375
1777403075.935633,341715,3917.7578125
1777403098.913803,344883,3900.936767578125
1777403120.586675,348014,3866.844482421875
1777403142.281451,351128,3830.717529296875
1777403170.414293,355128,3836.745849609375
1777403198.025582,359128,3854.17333984375
1777403219.416548,362227,3812.97900390625
1777403247.0817332,366227,3814.127685546875
1777403275.722938,370227,3819.850341796875
1777403303.9144251,374227,3867.271484375
1777403325.419171,377323,3867.629638671875
1777403353.330106,381323,3910.927978515625
1777403381.14196,385323,4000.446044921875
1777403400.7931871,388138,3954.531005859375
1777403428.581801,392138,3967.60693359375
1777403456.537479,396138,3989.35546875
1777403484.5079832,400138,4090.822509765625
1777403501.479244,402573,4027.556396484375
1777403529.2493892,406573,4039.438720703125
1777403557.1007428,410573,4045.793701171875
1777403585.118449,414573,4057.513427734375
1777403615.102467,418573,4064.794677734375
1777403643.26795,422573,4072.96728515625
1777403665.523117,425708,4123.19580078125
1777403693.151121,429708,4131.80322265625
1777403714.456362,432835,4141.4013671875
1777403742.967075,436835,4189.62158203125
1777403770.627774,440835,4238.6708984375
1777403798.460942,444835,4292.00341796875
1777403826.326269,448835,4300.89599609375
1777403854.10145,452835,4310.10595703125
1777403881.8931022,456835,4362.228515625
1777403909.76806,460835,4365.484375
1777403926.7128398,463252,4293.90380859375
1777403948.8209019,466402,4256.09033203125
1777403970.715316,469525,4254.169921875
1777403998.924083,473525,4263.92822265625
1777404027.154635,477525,4270.126953125
1777404050.27399,480697,4283.83203125
1777404077.471274,484697,4286.06396484375
1777404104.7460039,488697,4289.22412109375
1777404131.666986,492697,4286.365234375
1777404153.2208152,495900,4325.11181640625
1777404180.075317,499900,4328.33984375
1777404207.161636,503900,4333.77685546875
1777404236.925075,507900,4334.41796875
1777404272.5360892,511900,4335.36669921875
1777404307.787926,515900,4334.14892578125
1777404351.406805,519900,4376.7529296875
1777404384.331658,523900,4378.40380859375
1777404413.020865,527037,4376.97021484375
1777404433.973769,529346,4292.12939453125
1777404463.656251,532619,4256.80859375
1777404500.774722,536619,4255.71923828125
1777404538.597001,540619,4259.3828125
1777404578.044915,544619,4256.43603515625
1777404597.05802,546815,4168.70068359375
1777404616.384434,549073,4088.6572265625
1777404649.918158,552187,4127.0673828125
1777404685.5714629,556187,4172.03662109375
1777404712.2250361,559347,4180.93896484375
1777404737.565536,562494,4136.82373046875
1777404772.4458601,566494,4137.0771484375
1777404803.868911,569621,4138.98828125
1777405017.868482,573621,4139.44775390625
1777405752.441751,576689,4094.1748046875
1777405788.775956,580689,4096.16552734375
1777405822.436348,584689,4139.61962890625
1777405849.931514,588689,4141.31884765625
1777405881.067671,592689,4142.62890625
1777405891.123159,594088,4013.269775390625
1777405923.586659,598088,4015.328857421875
1777405945.7414231,601219,3975.8896484375
1777405971.209676,604442,3936.601318359375
1777406001.4555871,608442,3936.45654296875
1777406030.6447392,612442,3984.999267578125
1777406060.162275,616442,4074.7236328125
1777406089.5949051,620442,4111.68701171875
1777406119.520138,624442,4111.69970703125
1777406149.477659,628442,4110.787109375
1777406178.8976982,632442,4111.67333984375
1777406208.2838762,636442,4201.27783203125
1777406237.77115,640442,4287.6064453125
1777406267.363028,644442,4330.80322265625
1777406296.7715268,648442,4327.02099609375
1777406326.205837,652442,4369.64111328125
1777406355.837266,656442,4417.31201171875
1777406378.6576571,659546,4374.599609375
1777406401.703906,662702,4379.44921875
1777406431.221896,666702,4385.09521484375
1777406460.670696,670702,4433.34716796875
1777406483.516499,673806,4392.08984375
1777406506.841891,677021,4353.20068359375
1777406536.025174,681021,4353.810546875
1777406565.241646,685021,4355.36376953125
1777406594.5995781,689021,4491.1318359375
1777406623.6612601,693021,4491.435546875
1777406653.026913,697021,4534.373046875
1777406682.088713,701021,4577.30517578125
1777406711.9917681,705021,4577.1923828125
1777406736.399415,708310,4539.109375
1777406766.238379,712310,4540.5712890625
1777406795.511165,716310,4545.73681640625
1777406825.1413062,720310,4550.34716796875
1777406854.620418,724310,4551.1611328125
1777406883.651104,728310,4553.92529296875
1777406913.127192,732310,4555.1669921875
1777406942.681368,736310,4557.1201171875
1777406972.307679,740310,4559.92919921875
1777407001.901485,744310,4566.69482421875
1777407031.553639,748310,4571.9111328125
1777407061.226742,752310,4572.51904296875
1777407090.4390101,756310,4618.32080078125
1777407119.839575,760310,4665.640625
1777407149.003822,764310,4664.494140625
1777407179.054574,768310,4665.515625
1777407208.759783,772310,4711.44775390625
1777407238.567343,776310,4753.3056640625
1777407268.13803,780310,4755.90673828125
1777407297.73519,784310,4755.15576171875
1777407326.96333,788310,4753.4697265625
1777407355.882285,792310,4754.48388671875
1777407385.901949,796310,4756.388671875
1777407409.511182,799445,4708.69189453125
1777407439.311554,803445,4710.7119140625
1777407468.1297548,807445,4746.74365234375
1777407497.8098502,811445,4747.42822265625
1777407527.502743,815445,4750.52587890625
1777407557.3060439,819445,4751.0791015625
1777407587.630483,823445,4752.37939453125
1777407617.6087759,827445,4752.2939453125
1777407646.9671922,831445,4752.818359375
1777407676.4495292,835445,4751.29638671875
1777407705.923776,839445,4752.7392578125
1777407736.059148,843445,4751.23681640625
1777407765.554587,847445,4752.23193359375
1777407795.184938,851445,4756.02197265625
1777407824.850255,855445,4756.169921875
1777407854.39648,859445,4754.75
1777407883.730573,863445,4759.28515625
1777407899.824967,865659,4670.61181640625
1777407928.839117,869659,4673.73193359375
1777407957.936534,873659,4676.9833984375
1777407987.685774,877659,4680.76416015625
1777408010.909259,880758,4637.955078125
1777408041.0268412,884758,4638.09375
1777408064.8047428,887969,4598.5419921875
1777408088.9962509,891235,4564.90869140625
1777408118.797421,895235,4613.48291015625
1777408148.537,899235,4618.1123046875
1777408177.899694,903235,4620.97705078125
1777408201.266948,906355,4580.2470703125
1777408224.289762,909423,4535.0166015625
1777408254.07833,913423,4535.552734375
1777408284.095922,917423,4536.642578125
1777408313.720871,921423,4538.61083984375
1777408330.7177742,923781,4456.61083984375
1777408353.690057,926886,4414.33056640625
1777408383.4762628,930886,4420.50732421875
1777408406.597603,933996,4380.34228515625
1777408436.216981,937996,4384.00341796875
1777408465.8083782,941996,4386.2626953125
1777408494.86053,945996,4390.84521484375
1777408524.629668,949996,4392.69970703125
1777408547.698621,953096,4345.98046875
1777408577.432827,957096,4441.48583984375
1777408606.762555,961096,4444.1962890625
1777408636.310194,965096,4447.64501953125
1777408666.0148659,969096,4450.029296875
1777408688.819186,972192,4452.78955078125
1777408718.241163,976192,4457.994140625
1777408747.720714,980192,4502.10791015625
1777408771.14573,983285,4495.21826171875
1777408800.777764,987285,4498.0458984375
1777408830.157865,991285,4503.07568359375
1777408860.370455,995285,4509.26806640625
1777408890.699726,999285,4555.79150390625
1777408913.978681,1002386,4559.96923828125
1777408943.371646,1006386,4566.44091796875
1777408972.991016,1010386,4571.4462890625
1777408996.054749,1013493,4526.68408203125
1777409025.72335,1017493,4617.7705078125
1777409055.003021,1021493,4667.4697265625
1777409083.887261,1025493,4667.447265625
1777409113.202094,1029493,4716.13525390625
1777409141.926225,1033493,4721.27001953125
1777409170.883637,1037493,4724.89013671875
1777409201.823641,1041493,4729.28125
1777409230.216317,1045493,4731.24560546875
1777409258.775373,1049493,4783.31103515625
1777409286.9130619,1053493,4783.80908203125
1777409315.0637178,1057493,4785.78515625
1777409343.2071161,1061493,4788.26904296875
1777409371.380161,1065493,4788.17822265625
1777409399.935864,1069493,4834.84912109375
1777409428.2208042,1073493,4834.9033203125
1777409456.253103,1077493,4838.072265625
1777409484.307273,1081493,4889.22021484375
1777409513.712461,1085493,4893.10205078125
1777409541.130754,1089493,4891.607421875
1777409568.318115,1093493,4894.14111328125
1777409595.322817,1097493,4895.00634765625
1777409609.6851661,1099640,4843.81787109375
1777409640.066371,1103640,4841.7353515625
1777409667.7345548,1107640,4844.3701171875
1777409697.406761,1111640,4896.26708984375
1777409725.009017,1115640,4898.11474609375
1777409752.839457,1119640,4902.56494140625
1777409775.059227,1122844,4862.705078125
1777409790.3182862,1125029,4768.44677734375
1777409818.2066,1129029,4764.56103515625
1777409846.096118,1133029,4763.9599609375
1777409867.7384279,1136141,4716.2900390625
1777409891.0041869,1139255,4667.7314453125
1777409919.217389,1143255,4664.55859375
1777409940.764565,1146349,4620.9501953125
1777409968.5883148,1150349,4620.7490234375
1777409989.971485,1153440,4573.9521484375
1777410017.731915,1157440,4579.2529296875
1777410045.533718,1161440,4584.013671875
1777410073.385838,1165440,4584.64013671875
1777410101.330913,1169440,4581.7265625
1777410129.216078,1173440,4584.56640625
1777410156.751353,1177440,4584.84423828125
1777410179.876566,1180807,4550.21630859375
1777410207.818888,1184807,4552.4140625
1777410235.315092,1188807,4555.5810546875
1777410264.141439,1192807,4657.9267578125
1777410293.4655519,1196807,4665.033203125
1777410309.211195,1199070,4575.41845703125
1777410324.0217862,1201203,4478.61572265625
1777410351.74818,1205203,4480.8720703125
1777410379.530466,1209203,4485.97119140625
1777410404.3748622,1212792,4508.40625
1777410437.1495721,1216666,4600.5498046875
1777410467.778997,1220666,4605.58544921875
1777410499.701888,1224666,4608.84326171875
1777410531.117013,1228666,4662.05712890625
1777410554.762097,1231725,4667.29541015625
1777410585.859783,1235725,4675.9208984375
1777410616.772933,1239725,4727.5380859375
1777410640.521198,1242789,4683.03564453125
1777410671.48418,1246789,4729.45751953125
1777410701.841564,1250789,4729.16259765625
1777410725.79125,1253916,4681.9736328125
1777410756.391964,1257916,4690.93310546875
1777410786.926836,1261916,4699.55224609375
1777410810.7977548,1265043,4652.03125
1777410841.435848,1269043,4658.1650390625
1777410864.749931,1272102,4646.599609375
1777410888.4950452,1275195,4599.12109375
1777410918.9287648,1279195,4597.53662109375
1777410942.945478,1282365,4548.92236328125
1777410973.361333,1286365,4547.7333984375
1777411003.8454258,1290365,4638.2880859375
1777411020.68468,1292558,4641.16943359375
1777411051.442985,1296558,4641.44384765625
1777411075.287877,1299683,4590.00732421875
1777411099.901042,1302827,4565.21435546875
1777411123.7946298,1305903,4522.9033203125
1777411155.1047559,1309903,4526.3154296875
1777411179.405558,1313050,4482.39306640625
1777411203.559896,1316173,4431.86376953125
1777411235.4081511,1320173,4475.6787109375
1777411257.4214258,1322777,4388.775390625
1777411291.42924,1326777,4387.6826171875
1777411326.759538,1330777,4435.84375
1777411353.1427069,1333908,4391.72900390625
1777411379.061079,1337033,4339.62646484375
1777411413.691644,1341033,4385.2099609375
1777411439.898048,1344188,4337.0625
1777411470.698687,1347886,4312.0380859375
1777411489.591257,1350149,4261.64697265625
1777411517.857763,1353483,4220.62646484375
1777411544.690634,1356646,4224.55859375
1777411577.0110211,1360406,4260.466796875
1777411603.6880488,1363533,4218.048828125
1777411637.7557602,1367533,4269.05517578125
1777411657.441737,1369856,4175.22119140625
1777411690.5916328,1373856,4169.9541015625
1777411727.031822,1377856,4267.18115234375
1777411758.7580328,1381541,4246.88427734375
1777411791.114239,1385541,4290.49658203125
1777411822.8779662,1389541,4335.85302734375
1777411854.432734,1393541,4381.4765625
1777411887.890253,1397541,4370.0341796875
1777411913.925031,1400689,4364.0712890625
1777411947.2382998,1404689,4408.39453125
1777411972.587148,1407745,4360.01904296875
1777411991.420596,1410075,4341.63671875
1777412016.2801,1413195,4290.68896484375
1777412049.2287219,1417195,4293.22802734375
1777412082.6025002,1421195,4336.83837890625
1777412116.334978,1425195,4388.69970703125
1777412149.5720341,1429195,4386.26953125
1777412178.82987,1432693,4406.57080078125
1777412212.3558788,1436693,4430.1357421875
1777412238.7262778,1439820,4482.00390625
1777412257.432745,1442019,4425.56201171875
1777412284.052115,1445146,4425.0205078125
1777412318.468351,1449146,4437.39404296875
1777412353.28437,1453146,4484.16064453125
1777412388.618739,1457146,4483.09814453125
1777412423.4936728,1461146,4584.34228515625
1777412459.991617,1465146,4595.0087890625
1777412494.720449,1469146,4598.5517578125
1777412529.0328262,1473146,4624.23388671875
1777412564.1035688,1477146,4635.48876953125
1777412596.4528298,1480827,4625.20263671875
1777412629.88127,1484645,4620.4609375
1777412667.176691,1488645,4632.41796875
1777412702.21204,1492645,4684.8125
1777412736.499744,1496645,4692.0546875
1777412763.117065,1499709,4701.37353515625
1777412789.521562,1502772,4760.291015625
1777412819.5560808,1506253,4787.20166015625
1777412853.540809,1510253,4792.68798828125
1777412887.57598,1514253,4803.41015625
1777412921.1318889,1518253,4808.6435546875
1777412956.111609,1522253,4820.90771484375
1777412987.851212,1526015,4834.75732421875
1777413013.606449,1528921,4778.11865234375
1777413045.736106,1532486,4802.5771484375
1777413077.902497,1536486,4901.259765625
1777413107.0276911,1540486,4952.97314453125
1777413130.1730702,1543691,4910.20947265625
1777413160.073756,1547691,4910.01513671875
1777413190.549728,1551691,4909.87548828125
1777413220.7920792,1555691,4901.03857421875
1777413250.9170098,1559691,4897.921875
1777413281.012086,1563691,4897.57421875
1777413310.6814709,1567553,4887.60498046875
1777413340.4065988,1571553,4886.10400390625
1777413370.1342368,1575553,4901.990234375
1777413399.868916,1579553,4913.54345703125
1777413429.582177,1583553,4916.22216796875
1777413456.1607292,1587137,4898.5654296875
1777413485.724221,1591137,4903.90576171875
1777413508.819032,1594253,4908.47021484375
1777413538.545467,1598253,4961.63037109375
1777413568.4579341,1602253,4992.94189453125
1777413598.179648,1606253,4995.08447265625
1777413627.9805791,1610253,5001.52099609375
1777413657.753237,1614253,5008.47119140625
1777413682.926089,1617363,4957.42529296875
1777413707.806258,1620495,4928.17919921875
1777413737.648929,1624495,4994.2939453125
1777413767.580184,1628495,5026.955078125
1777413792.081234,1632074,5010.7021484375
1777413819.152071,1636074,5019.2412109375
1777413846.030667,1640074,5076.474609375
1777413873.0098848,1644074,5085.9052734375
1777413899.949984,1648074,5095.93798828125
1777413925.288028,1651822,5096.248046875
1777413952.2244349,1655822,5109.43994140625
1777413979.2418199,1659822,5122.76611328125
1777413994.867736,1662129,5042.142578125
1777414021.801501,1666129,5051.939453125
1777414048.759446,1670129,5061.4453125
1777414075.605922,1674129,5068.37890625
1777414102.7357,1678129,5075.41015625
1777414113.315191,1679701,4965.4794921875
1777414140.37201,1683701,4969.7978515625
1777414167.478431,1687701,5022.1826171875
1777414194.4696572,1691701,5025.00634765625
1777414221.4277692,1695701,5029.09326171875
1777414248.536951,1699701,5027.0224609375
1777414275.614756,1703701,5027.96484375
1777414302.648792,1707701,5030.56103515625
1777414329.5422668,1711701,5086.31396484375
1777414355.0543349,1715493,5125.95947265625
1777414380.0704792,1719194,5109.34375
1777414407.058648,1723194,5109.69287109375
1777414434.022136,1727194,5133.2353515625
1777414458.339818,1730792,5106.177734375
1777414484.860239,1734695,5100.85986328125
1777414511.8756921,1738695,5105.34814453125
1777414538.947388,1742695,5109.15087890625
1777414563.893676,1746388,5105.40869140625
1777414590.4487329,1750314,5104.69384765625
1777414617.40882,1754314,5103.2998046875
1777414644.5278022,1758314,5203.6044921875
1777414671.526174,1762314,5201.30517578125
1777414698.485426,1766314,5201.56689453125
1777414725.565634,1770314,5201.45458984375
1777414750.291023,1773955,5178.42578125
1777414774.636239,1777563,5293.52001953125
1777414801.520737,1781563,5290.3798828125
1777414828.562585,1785563,5288.78369140625
1777414853.404307,1789256,5270.8203125
1777414880.4024372,1793256,5269.66796875
1777414907.368938,1797256,5274.8154296875
1777414934.456545,1801256,5271.59228515625
1777414961.451458,1805256,5271.67333984375
1777414988.416022,1809256,5274.44580078125
1777415015.3584309,1813256,5288.1572265625
1777415042.172031,1817256,5311.27685546875
1777415069.093943,1821256,5311.9873046875
1777415095.885526,1825256,5313.82421875
1777415123.03389,1829256,5342.189453125
1777415150.108276,1833256,5346.8369140625
1777415177.062486,1837256,5347.919921875
1777415203.92489,1841256,5347.177734375
1777415230.887537,1845256,5366.37841796875
1777415257.86577,1849256,5366.14501953125
1777415284.810305,1853256,5363.1630859375
1777415311.668894,1857256,5362.177734375
1777415338.521622,1861256,5363.9521484375
1777415365.43234,1865256,5363.703125
1777415392.2400372,1869256,5365.52197265625
1777415419.156218,1873256,5386.33935546875
1777415446.109496,1877256,5409.62255859375
1777415459.998389,1879320,5303.787109375
1777415481.01223,1882435,5255.04736328125
1777415502.080002,1885546,5221.5712890625
1777415529.031105,1889546,5218.923828125
1777415550.315232,1892704,5168.2822265625
1777415577.3135302,1896704,5166.7783203125
1777415597.834688,1899738,5109.91796875
1777415624.640255,1903738,5106.07568359375
1777415639.130913,1905900,5000.080078125
1777415666.109967,1909900,4991.81982421875
1777415693.135463,1913900,4988.59619140625
1777415720.095757,1917900,4984.52001953125
1777415746.9214568,1921900,4979.158203125
1777415771.0233212,1925484,4947.7431640625
1777415797.825154,1929484,4941.80859375
1777415824.733129,1933484,4936.2216796875
1777415851.905951,1937484,4933.85400390625
1777415878.8774898,1941484,4931.8017578125
1777415905.880474,1945484,4932.552734375
1777415926.642823,1948574,4877.64306640625
1777415953.5820868,1952574,4875.0595703125
1777415980.56159,1956574,4873.35205078125
1777416007.4098282,1960574,4875.87158203125
1777416034.277832,1964574,4878.29736328125
1777416061.072383,1968574,4880.23095703125
1777416088.0035641,1972574,4989.787109375
1777416114.77581,1976574,5045.39306640625
1777416141.808201,1980574,5104.6416015625
1777416168.830629,1984574,5113.595703125
1777416195.958984,1988574,5170.11767578125
1777416222.813457,1992574,5182.40234375
1777416243.683465,1995691,5190.9658203125
1777416270.575177,1999691,5198.79248046875
